unique_pathways,a_in_pathway_entangled,b_out_pathway_entangled,c_in_pathway_not_entangled,d_out_pathway_not_entangled,odds_ratios,two_sided_p_values,corrected_p_values,enrich_p_values,deplete_p_values
R-HSA-9699150,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-451307,0,11555,2,8947,0,0.19047784923950006,0.48436696322637074,1,0.19047784923950015
R-HSA-5545483,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5632987,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5619085,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-77305,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-3249367,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-399710,0,11555,4,8945,0,0.03627267085159708,0.1604655191994521,1,0.03627267085159709
R-HSA-111469,1,11554,3,8946,0.2581086755624626,0.32451605728433347,0.6495663325160637,0.963727329148403,0.22367741562700727
R-HSA-211736,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9836573,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-5619062,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619067,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5632968,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-3371598,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-139910,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-9007892,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-427975,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-9793242,0,11555,3,8946,0,0.08312385704544963,0.2827789440628429,1,0.08312385704544961
R-HSA-9670613,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9670615,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-1912399,4,11551,2,8947,1.5490955924994296,0.7023600748237133,0.9552691207845347,0.4690679080432577,0.8191574537235184
R-HSA-2644607,1,11554,3,8946,0.2581086755624626,0.32451605728433347,0.6495663325160637,0.963727329148403,0.22367741562700727
R-HSA-5083630,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-8941856,8,11547,6,8943,1.03265143342641,1,1,0.5870583351458128,0.6241781147324352
R-HSA-1296067,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-1296053,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-8847453,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-2892245,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5578999,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5579006,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1483101,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9694631,13,11542,2,8947,5.0382615135163045,0.018510206779288302,0.09730304297180892,0.013855893856993323,0.9976895882293073
R-HSA-1483196,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3296197,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-5659996,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-6791461,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-948021,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-5619048,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-204626,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-9754560,10,11545,1,8948,7.7485477207485465,0.02899322245258925,0.13791023954218337,0.01730923394156959,0.998183052936287
R-HSA-6798163,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-8877627,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-9017802,2,11553,6,8943,0.25804445913291385,0.08650614960353963,0.28591338587192416,0.9850979015147326,0.07634386426077068
R-HSA-9683610,9,11546,2,8947,3.486811114736687,0.12788086475919194,0.384455741554091,0.07734083925209252,0.9826907660584304
R-HSA-5657562,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3560792,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9636569,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-3247509,4,11551,5,8944,0.6194693487324234,0.5163318515864852,0.800947677424923,0.8543902575186605,0.3469020844658014
R-HSA-5609976,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5578995,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9709275,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9763198,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-916853,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-2206307,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-442742,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-428643,5,11550,7,8942,0.553025183392827,0.3861262016791724,0.7405631878770924,0.905653314718469,0.23015810833349903
R-HSA-68881,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-446199,4,11551,2,8947,1.5490955924994296,0.7023600748237133,0.9552691207845347,0.4690679080432577,0.8191574537235184
R-HSA-429593,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-2206282,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-426117,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-5619087,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-75102,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-77042,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9759811,9,11546,0,8949,Inf,0.006298584528787573,0.04513985578964427,0.005725210228969236,1
R-HSA-3065676,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-3065678,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-3065679,2,11553,4,8945,0.38714518286792565,0.4141347130569372,0.768239545360151,0.9395646736913088,0.23329216678045575
R-HSA-111452,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-114294,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5339700,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5674404,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8943723,9,11546,0,8949,Inf,0.006298584528787573,0.04513985578964427,0.005725210228969236,1
R-HSA-5250968,1,11554,3,8946,0.2581086755624626,0.32451605728433347,0.6495663325160637,0.963727329148403,0.22367741562700727
R-HSA-5250971,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-5250992,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-162585,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-164516,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-164525,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5250982,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-9729555,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5619072,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-727802,9,11546,0,8949,Inf,0.006298584528787573,0.04513985578964427,0.005725210228969236,1
R-HSA-5619037,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5663020,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9630221,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9630222,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619113,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5660883,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-3311021,0,11555,3,8946,0,0.08312385704544963,0.2827789440628429,1,0.08312385704544961
R-HSA-3315487,0,11555,3,8946,0,0.08312385704544963,0.2827789440628429,1,0.08312385704544961
R-HSA-5579024,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619081,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5660724,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-112310,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-444411,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5619042,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5578996,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9026762,0,11555,2,8947,0,0.19047784923950006,0.48436696322637074,1,0.19047784923950015
R-HSA-5579007,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-888568,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9022927,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-4085023,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-429958,14,11541,2,8947,5.426288925986258,0.011280436535669057,0.06854120118690553,0.00881428966810503,0.9986187136432234
R-HSA-5619040,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-111471,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9645722,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9603505,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-9692913,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-5579010,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-427652,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5619111,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-177135,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-177162,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-975574,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5683177,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-4793952,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9667769,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-2206280,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-141405,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9693928,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-196783,7,11548,0,8949,Inf,0.021050286080995118,0.10404164384859656,0.018037440480666408,1
R-HSA-198765,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-433137,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-391906,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-425366,10,11545,1,8948,7.7485477207485465,0.02899322245258925,0.13791023954218337,0.01730923394156959,0.998183052936287
R-HSA-442380,9,11546,1,8948,6.973948903465956,0.05050516078070601,0.1988756331108387,0.02822407127075553,0.9967746632201182
R-HSA-9686347,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-9022538,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5619104,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4793954,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-8951911,0,11555,2,8947,0,0.19047784923950006,0.48436696322637074,1,0.19047784923950015
R-HSA-5083628,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5083629,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5083633,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5609977,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1606341,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-168138,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-71737,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-448424,2,11553,6,8943,0.25804445913291385,0.08650614960353963,0.28591338587192416,0.9850979015147326,0.07634386426077068
R-HSA-211994,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-1234174,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5579000,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9026766,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-4551295,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-2393930,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-428559,0,11555,2,8947,0,0.19047784923950006,0.48436696322637074,1,0.19047784923950015
R-HSA-5619041,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-561048,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-373756,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-9640463,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-2206291,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619044,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5659735,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9673163,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-6793080,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-2466712,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-112122,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5579005,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619108,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619088,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-73943,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5576894,0,11555,7,8942,0,0.0030128456003287126,0.028917937681726485,1,0.0030128456003287135
R-HSA-141334,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-6814848,6,11549,1,8948,4.648404088357662,0.1461369692426423,0.4038489509918778,0.1158744293134992,0.9819625595193335
R-HSA-5579004,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5579027,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619036,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-9837092,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-1299344,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5579011,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5662853,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4755609,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5682294,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-9768778,9,11546,0,8949,Inf,0.006298584528787573,0.04513985578964427,0.005725210228969236,1
R-HSA-5619052,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5687868,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-435368,1,11554,4,8945,0.1935365318515119,0.17487315848791868,0.454627921099184,0.9841727297186568,0.11805427313261253
R-HSA-880009,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-6806664,1,11554,2,8947,0.38719822522058384,0.584141251963547,0.8637576971950661,0.9168761429545504,0.40518583362760097
R-HSA-5619097,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-426048,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-112126,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-9692912,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-426496,7,11548,0,8949,Inf,0.021050286080995118,0.10404164384859656,0.018037440480666408,1
R-HSA-8948700,8,11547,0,8949,Inf,0.011476666245249298,0.06854120118690553,0.010162285342768968,1
R-HSA-5619076,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619055,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1855191,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-9629232,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9636003,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-391903,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-9014826,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-5619092,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4720475,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-5679001,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619096,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-5619095,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-5619078,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-351143,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-4570571,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619066,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9854907,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-3359471,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5633231,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-9616334,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619079,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5659729,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619071,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1299361,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-163316,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-3359467,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-3359469,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5683678,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5688399,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5655799,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-4549380,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3282872,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-4720489,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4724325,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-168142,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619063,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619114,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5658471,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-190374,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1606322,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9694301,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-5679090,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5679096,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5340573,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4549356,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3359473,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-4549349,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4720454,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-4755579,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1299287,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5683371,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5619101,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5660686,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-1483152,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5619058,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-5579015,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-168181,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5619035,0,11555,1,8948,0,0.43645142411236837,0.7723214500753843,1,0.43645142411236826
R-HSA-5619047,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-3248023,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
